1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
2021,1640WCRRYF26WWA,110070057908,CORRY FORGE CO - WEST,26 W WASHINGTON ST,CORRY,ERIE,PA,16407,"","",41.922014,-79.641247,NAD83,ELLWOOD GROUP INC,004341087,ELLWOOD GROUP INC,NO,332,Fabricated Metals,"","","","","","",332710,"","","","","",1321219680321,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,1,YES,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16053.000000,0.000000,0.000000,0.000000,16053.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16053.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16053.000000,0.000000,0.000000,16053.000000,"",PRODUCTION,1.010000
2021,1960WRLDYN91MUN,110070244589,RELADYNE,910 MOUNTAIN HOME RD,SINKING SPRING,BERKS,PA,19608,"","",40.319126,-76.034266,NAD83,RELADYNE LLC,079742657,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,"","","","","","",424710,"","","","","",1321219636432,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,0,NO,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,15122SFTYK650NO,110000329314,SAFETY-KLEEN SYSTEMS WEST MIFFLIN (WMP),650 NOBLE DR,WEST MIFFLIN,ALLEGHENY,PA,15122,"","",40.361200,-79.931100,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,562,Hazardous Waste,"","","","","","",562112,484220,484230,"","","",1321219969262,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,0,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.200000,0.000000,684.200000,0.000000,0.000000,686.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.800000,0.000000,687.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,686.400000,0.000000,0.800000,687.200000,"",ACTIVITY,0.600000
2021,15059WSTHMONE12,110007336579,WHEMCO-STEEL CASTINGS INC,12 TH ST,MIDLAND,BEAVER,PA,15059,"","",40.633180,-80.445960,NAD83,WHEMCO INC,142366165,WHEMCO INC,NO,331,Primary Metals,"","","","","","",331513,"","","","","",1321219960414,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,NO,R,Pounds,442.530000,90.550000,11.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,544.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8565.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8565.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8565.080000,9109.420000,0.000000,0.000000,544.340000,8565.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9109.420000,"",PRODUCTION,1.150000
2021,1612WGTRNS66BAR,110060259777,GE TRANSPORTATION GROVE CITY UX PLANT,660 BARKEYVILLE RD,GROVE CITY,MERCER,PA,16127,"","",41.169520,-80.066197,NAD83,WABTEC CORP,612926675,WABTEC CORP,NO,333,Machinery,"","","","","","",333618,"","","","","",1321219683582,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,130.000000,0.000000,131.000000,0.000000,0.000000,0.000000,0.000000,210000.000000,210000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210131.000000,131.000000,0.000000,0.000000,0.000000,1.000000,130.000000,0.000000,0.000000,0.000000,210000.000000,0.000000,0.000000,210131.000000,"",PRODUCTION,0.800000
2021,15074THVLS372CL,110000329207,SHERWIN-WILLIAMS CO,372 CLEVELAND ST,ROCHESTER,BEAVER,PA,15074,"","",40.711500,-80.288500,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321220248203,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,0,NO,NO,NO,R,Pounds,0.000000,154.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,154.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9288.000000,0.000000,9288.000000,0.000000,9288.000000,154.000000,0.000000,0.000000,154.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9288.000000,9442.000000,"",PRODUCTION,1.030000
2021,15025SSCLR400ST,110042043384,USS-CLAIRTON PLANT,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,"","",40.305088,-79.876911,NAD83,US STEEL CORP,029990699,US STEEL CORP,NO,324,Petroleum,"","","","","","",324199,"","","","","",1321220420929,Mercury  And Mercury Compounds,YES,N458,N458,650028,YES,PBT,YES,1,NO,YES,NO,R,Pounds,0.870000,0.290000,0.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,5.190000,0.000000,0.000000,5.230000,0.000000,0.000000,0.070000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.300000,6.980000,0.000000,0.000000,1.740000,0.040000,5.190000,0.000000,0.000000,51.760000,0.070000,0.000000,0.000000,58.800000,0.010000,PRODUCTION,1.500000
2021,15025SSCLR400ST,110042043384,USS-CLAIRTON PLANT,400 STATE ST MS 71,CLAIRTON,ALLEGHENY,PA,15025,"","",40.305088,-79.876911,NAD83,US STEEL CORP,029990699,US STEEL CORP,NO,324,Petroleum,"","","","","","",324199,"","","","","",1321220421008,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,NO,R,Pounds,38.000000,222.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0.000000,85.000000,263.000000,0.000000,0.000000,263.000000,0.000000,0.000000,0.000000,0.000000,1075.000000,0.000000,685.000000,85.000000,2108.000000,"",PRODUCTION,1.500000
2021,17103DYTNP1300N,110000332836,DAYTON PARTS LLC,1300 N CAMERON ST,HARRISBURG,DAUPHIN,PA,17103,"","",40.274920,-76.878180,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332613,"","","","","",1321220545281,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,1,YES,YES,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,877.000000,0.000000,0.000000,0.000000,877.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,877.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,877.000000,0.000000,0.000000,877.000000,"",PRODUCTION,1.000000
2021,19061SNRFNGREEN,110032885723,SUNOCO LLC-RACE FUELS,100 GREEN ST,MARCUS HOOK,DELAWARE,PA,19061,"","",39.814609,-75.422270,NAD83,SUNOCO LP,078519681,SUNOCO LP,NO,324,Petroleum,"","","","","","",324110,"","","","","",1321219689611,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,NO,R,Pounds,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,"",PRODUCTION,1.270000
2021,1505WVLMNT912TH,110071063143,VALMONT PITTSBURGH GALVANIZING,9 12TH ST,MIDLAND,BEAVER,PA,15059,"","",40.632720,-80.446390,NAD83,VALMONT INDUSTRIES INC,007267214,VALMONT INDUSTRIES INC,NO,332,Fabricated Metals,"","","","","","",332812,"","","","","",1321220438459,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,NO,R,Pounds,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,"","",""
2021,16063RMMTL7WNEW,110022522304,ATI PRECISION FINISHING LLC - ZELIENOPLE,700 W NEW CASTLE ST,ZELIENOPLE,BUTLER,PA,16063,"","",40.794440,-80.148610,NAD83,ALLEGHENY TECHNOLOGIES INC,004335154,ALLEGHENY TECHNOLOGIES INC,NO,332,Fabricated Metals,"","","","","","",332312,"","","","","",1321219876289,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),YES,N090,N090,649475,YES,TRI,YES,1,NO,NO,NO,R,Pounds,106.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,0.000000,0.000000,0.000000,0.000000,134.000000,0.000000,172.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,172.000000,278.000000,0.000000,0.000000,106.000000,38.000000,134.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278.000000,"",PRODUCTION,1.010000
2021,18848MSNTCMASON,110000603810,JELD-WEN INC. FIBER DIV - PA,825 SHINER RD,WYSOX,BRADFORD,PA,18854,"","",41.763902,-76.416188,NAD83,JELD-WEN INC,009040288,JELD-WEN INC,NO,321,Wood Products,"","","","","","",321219,"","","","","",1321219890454,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,NO,R,Pounds,50.300000,258.400000,105.100000,0.000000,0.000000,0.000000,0.000000,0.000000,68796.000000,175.400000,0.000000,0.000000,0.000000,0.000000,69385.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3552.000000,72937.200000,0.000000,68796.000000,589.200000,3552.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72937.200000,0.000000,PRODUCTION,1.030000
2021,1505WLLGHN952TE,110041013658,ALLEGHENY & TSINGSHAN STAINLESS LLC,952 TENTH STREET,MIDLAND,BEAVER,PA,15059,"","",40.632320,-80.446270,NAD83,ALLEGHENY LUDLUM LLC & YONGQING LLC,NA,ALLEGHENY LUDLUM LLC & YONGQING LLC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1321219877127,Cobalt  And Cobalt Compounds,YES,N096,N096,649970,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.000000,164.000000,0.000000,0.000000,0.000000,164.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,164.000000,"",PRODUCTION,0.250000
2021,17543PRCSN148WE,110000496311,PRECISIONFORM INC,148 W AIRPORT RD,LITITZ,LANCASTER,PA,17543,"","",40.116350,-76.311750,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332721,332722,"","","","",1321220074355,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,NO,R,Pounds,250.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,250.000000,1.490000,0.000000,1.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.490000,0.000000,27199.000000,0.000000,0.000000,0.000000,27199.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27200.490000,251.490000,0.000000,0.000000,250.000000,0.566200,0.923800,0.000000,0.000000,0.000000,27199.000000,0.000000,0.000000,27450.490000,"",PRODUCTION,1.160000
2021,15233THVLS2000W,110000329715,SHERWIN-WILLIAMS CO,2000 WESTHALL ST,PITTSBURGH,ALLEGHENY,PA,15233,"","",40.472291,-80.042832,NAD83,THE SHERWIN-WILLIAMS CO,004206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321220257947,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,NO,R,Pounds,191.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8866.000000,0.000000,8866.000000,0.000000,544.000000,0.000000,0.000000,799.000000,0.000000,1343.000000,0.000000,10209.000000,215.000000,0.000000,0.000000,215.000000,0.000000,0.000000,0.000000,8866.000000,0.000000,0.000000,0.000000,1343.000000,10424.000000,"",PRODUCTION,1.120000
2021,17318CHSDSCONNE,110000879461,SHARRETTS PLATING CO INC,3315 CONNELLY RD,EMIGSVILLE,YORK,PA,17318,"","",40.020738,-76.721091,NAD83,NA,"",NA,NO,332,Fabricated Metals,"","","","","","",332813,"","","","","",1321220265262,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,47.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,48.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.700000,48.700000,0.000000,0.000000,0.000000,0.760000,47.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.700000,"",ACTIVITY,1.070000
2021,16101QLTYRRD621,110055218580,SUPERIOR FORGE & STEEL CORP,597 COMMERCE AVE,NEW CASTLE,LAWRENCE,PA,16101,"","",40.993760,-80.288900,NAD83,SUPERIOR FORGE & STEEL CORP,NA,SUPERIOR FORGE & STEEL CORP,NO,333,Machinery,"","","","","","",333519,"","","","","",1321219975669,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,NO,R,Pounds,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.380000,0.000000,52828.730000,0.000000,0.000000,0.000000,52828.730000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52829.110000,0.500000,0.000000,0.000000,0.120000,0.380000,0.000000,0.000000,0.000000,0.000000,52828.730000,0.000000,0.000000,52829.230000,"",PRODUCTION,0.980000
2021,1804WPLSCR18CMM,110071286646,UPOL - US CORP,108 COMMERCE WAY,EASTON,NORTHAMPTON,PA,18040,"","",40.755691,-75.273005,NAD83,NA,"",NA,NO,325,Chemicals,"","","","","","",325510,"","","","","",1321220360820,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,NO,A,Pounds,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"",0.000000
2021,15944SWRDS595PL,110006623519,SEWARD POWER PLANT,595 PLANT RD,NEW FLORENCE,INDIANA,PA,15944,"","",40.405644,-79.033262,NAD83,GENERATION HOLDINGS LP,NA,GENERATION HOLDINGS LP,NO,2211,Electric Utilities,"","","","","","",221112,"","","","","",1321219825041,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,1,NO,NO,NO,R,Pounds,1.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000,0.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,"",PRODUCTION,0.610000
2021,19320LKNSSMODEN,110005981928,CLEVELAND-CLIFFS  PLATE LLC COATESVILLE FACILITY,139 MODENA RD,COATESVILLE,CHESTER,PA,19320,"","",39.983010,-75.827910,NAD83,CLEVELAND-CLIFFS INC,147964571,CLEVELAND-CLIFFS INC,NO,331,Primary Metals,"","","","","","",331110,"","","","","",1321220165334,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,NO,R,Pounds,107.000000,5805.000000,234.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14470.000000,0.000000,0.000000,0.000000,0.000000,248.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,248.000000,0.000000,2554527.000000,0.000000,0.000000,0.000000,2554527.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2554775.000000,14718.000000,0.000000,8324.000000,6146.000000,0.000000,248.000000,0.000000,0.000000,0.000000,2554527.000000,0.000000,0.000000,2569245.000000,"",PRODUCTION,1.160000
